seen_count,alsa,pick_count,ata,game_count,win_rate,sideboard_game_count,sideboard_win_rate,opening_hand_game_count,oh wr,drawn_game_count,drawn_win_rate,ever_drawn_game_count,gd wr,never_drawn_game_count,never_drawn_win_rate,iwd,name,color,rarity,url,url_back,expansion,id,types
3069,2.0941675,1792,2.1121652,8879,0.5609866,0,,1167,0.6066838,2168,0.62269373,3160,0.61740506,3576,0.51985459,0.09755046999999994,Master of Winds,U,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/c/0caaf92a-3d9d-4c52-acff-cf960ec55e47.jpg?1604194468,,ZNR,73259,Creature - Sphinx Wizard
14109,3.1746403,5409,3.4893696,23195,0.53640871,0,,3249,0.52754694,6854,0.55646338,8665,0.55302943,8928,0.51948925,0.03354018000000003,Merfolk Falconer,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/c/acb0d55a-9d6a-443d-aa82-5cea93188fd2.jpg?1604194490,,ZNR,73260,Creature - Merfolk Wizard
19626,4.3456639,3468,5.8976355,11193,0.54274993,0,,1776,0.58614865,3102,0.54352031,4302,0.55950721,4352,0.52205882,0.03744839,Merfolk Windrobber,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/1/112077b8-1514-4320-a70f-b23f3c7ce18a.jpg?1604194520,,ZNR,73261,Creature - Merfolk Rogue
85125,8.218373,8572,12.09286,2169,0.49285385,0,,250,0.472,473,0.49048626,703,0.48506401,810,0.49753086,-0.01246685000000003,Negate,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/9/e92c7477-d453-4fa4-acf4-3835ab9eb55a.jpg?1604194548,,ZNR,73262,Instant
4127,2.8204507,1475,3.0610169,5972,0.52243804,0,,823,0.5054678,1371,0.54194019,2091,0.5274988,2525,0.5219802,0.00551860000000004,Nimble Trapfinder,U,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/e/1ee1a550-b7e7-48e0-bd96-a41986dbd879.jpg?1604194598,,ZNR,73263,Creature - Human Rogue
74024,6.3223009,14120,8.3147309,28088,0.52307035,0,,5301,0.51612903,9697,0.53212334,11526,0.53036613,8416,0.52103137,0.009334759999999998,Risen Riptide,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/6/f6455009-030c-4a33-a60b-80863d8f8aaf.jpg?1604194618,,ZNR,73264,Creature - Elemental
11077,2.6102735,6513,2.6135421,26816,0.55213305,0,,4452,0.61208446,7561,0.62531411,10865,0.60883571,9535,0.48515994,0.12367577000000002,Roost of Drakes,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/a/ba1240d4-dbd0-483b-934a-5f7c505fad42.jpg?1604194640,,ZNR,73265,Enchantment
12976,3.0710543,4498,3.3043575,16540,0.55586457,0,,2866,0.65561759,4945,0.58564206,6740,0.59792285,6252,0.50895713,0.08896572000000003,Ruin Crab,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/3/738ce273-c938-42d2-83b2-c4f5f4000b0b.jpg?1604194671,,ZNR,73266,Creature - Crab
12976,3.0710543,4498,3.3043575,16540,0.55586457,0,,2866,0.65561759,4945,0.58564206,6740,0.59792285,6252,0.50895713,0.08896572000000003,Ruin Crab,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/3/738ce273-c938-42d2-83b2-c4f5f4000b0b.jpg?1604194671,,ZNR,74663,Creature - Crab
2145,2.8811189,587,3.2112436,2042,0.5215475,0,,244,0.45491803,471,0.51380042,670,0.48955224,806,0.54218362,-0.05263137999999995,Sea Gate Restoration,U,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/9/193071fe-180b-4d35-ba78-9c16675c29fc.jpg?1604250788,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/1/9/193071fe-180b-4d35-ba78-9c16675c29fc.jpg?1604250788,ZNR,73267,Sorcery
1419,1.9992953,685,2.080292,2631,0.50513113,0,,323,0.51393189,619,0.47172859,924,0.49025974,1078,0.52504638,-0.034786640000000035,Sea Gate Stormcaller,U,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/e/1e14e677-9bfa-4bcc-9772-8e7758d7538a.jpg?1604194815,,ZNR,73269,Creature - Human Wizard
71919,5.809647,13927,7.8660157,38574,0.52854254,0,,6786,0.53743,12790,0.55535575,16230,0.54614911,13797,0.51163296,0.03451614999999997,Seafloor Stalker,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/8/985e9696-6c76-4241-97fc-f166fe2420ce.jpg?1604231466,,ZNR,73270,Creature - Merfolk Rogue
82006,7.2626149,12415,10.159323,20736,0.52092978,0,,2781,0.50449479,5614,0.53865337,7594,0.52528312,7711,0.52159253,0.003690589999999938,Shell Shield,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/d/3daede39-8eef-4272-a483-312dbd2dd30f.jpg?1604194867,,ZNR,73271,Instant
27521,5.1911268,6046,6.8036718,24350,0.52213552,0,,3312,0.50694444,5688,0.53375527,8455,0.52501478,9204,0.52151239,0.0035023899999999664,Silundi Vision,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/1/11568cdf-6148-494c-8b98-f5ca5797d775.jpg?1604194924,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/1/1/11568cdf-6148-494c-8b98-f5ca5797d775.jpg?1604194924,ZNR,73272,Instant
24527,5.4345008,4326,7.3754045,12393,0.5308642,0,,1530,0.51699346,2888,0.56890582,4168,0.54630518,5026,0.51352965,0.03277553,Skyclave Plunder,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/f/3ff05312-787e-4e5e-a0d5-8f3fb576fc49.jpg?1604194953,,ZNR,73274,Sorcery
81242,6.9763054,15004,9.446081,31636,0.53205209,0,,6207,0.56468503,10184,0.53132364,13755,0.54489277,11845,0.52173913,0.023153639999999975,Skyclave Squid,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/8/581ed049-7b5b-47d9-96af-f737631a221f.jpg?1604194987,,ZNR,73275,Creature - Squid
81242,6.9763054,15004,9.446081,31636,0.53205209,0,,6207,0.56468503,10184,0.53132364,13755,0.54489277,11845,0.52173913,0.023153639999999975,Skyclave Squid,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/8/581ed049-7b5b-47d9-96af-f737631a221f.jpg?1604194987,,ZNR,74664,Creature - Squid
16830,3.8273916,4150,4.6436145,14525,0.53115318,0,,2033,0.52385637,4088,0.56580235,5249,0.54429415,5684,0.52093596,0.023358190000000056,Sure-Footed Infiltrator,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/5/0505053c-8a9c-43ed-b44a-b52c56ba4f77.jpg?1604195009,,ZNR,73276,Creature - Merfolk Rogue
59662,4.5450706,17577,5.6232577,57614,0.53433193,0,,11358,0.5139109,21063,0.56549399,25516,0.54158175,18955,0.52909523,0.012486519999999945,Tazeem Roilmage,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/f/6f222fb7-375d-4ee2-9ff6-bd71f63ab31a.jpg?1604195025,,ZNR,73277,Creature - Merfolk Wizard
3397,2.3291139,1599,2.4140088,7474,0.53559005,0,,1002,0.55389222,1866,0.59163987,2749,0.57620953,2976,0.50235215,0.07385737999999997,Thieving Skydiver,U,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/f/ff84ea71-e477-44f7-a3f8-77fef708efeb.jpg?1604195053,,ZNR,73278,Creature - Merfolk Rogue
19535,3.6388021,7088,4.2223476,31445,0.52978216,0,,4449,0.51607103,7995,0.54208881,11233,0.53565388,11431,0.52156417,0.014089710000000033,Umara Wizard,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/9/890eee8d-a339-4143-adfa-1b17ec10c099.jpg?1604195112,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/8/9/890eee8d-a339-4143-adfa-1b17ec10c099.jpg?1604195112,ZNR,73279,Creature - Merfolk Wizard
17382,3.7192498,5134,4.379626,20959,0.53051195,0,,3264,0.54779412,5876,0.5536079,8119,0.55302377,7824,0.51559305,0.03743072000000003,Windrider Wizard,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/7/c790a86d-db91-4a87-aa3a-3f9fc4d4b662.jpg?1604195132,,ZNR,73281,Creature - Human Wizard
74195,6.2449356,11585,8.8356495,27646,0.54810823,0,,5105,0.5453477,8628,0.58959203,11667,0.56535528,10442,0.52691055,0.03844473000000004,Zulaport Duelist,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/b/0b4c7268-60c6-4038-8ce9-d9d51bed4577.jpg?1604195154,,ZNR,73282,Creature - Human Rogue
15917,3.4382735,4878,4.1346863,21373,0.56183035,0,,3317,0.5999397,5059,0.58213086,7526,0.5886261,9002,0.53799156,0.050634540000000006,Acquisitions Expert,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/8/281336c7-ca7c-4c91-bdfb-d253a965cb7c.jpg?1604195180,,ZNR,73283,Creature - Human Rogue
1232,1.7021104,759,1.6969697,3290,0.52857143,0,,412,0.53883495,723,0.55463347,1085,0.54101382,1454,0.53507565,0.005938169999999965,Agadeem's Awakening,B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/7/67f4c93b-080c-4196-b095-6a120a221988.jpg?1604195226,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/6/7/67f4c93b-080c-4196-b095-6a120a221988.jpg?1604195226,ZNR,73284,Sorcery
16557,3.1453162,6176,3.6130181,28343,0.54948312,0,,4184,0.54445507,6441,0.56870051,9481,0.56207151,11426,0.54804831,0.014023200000000013,Blackbloom Rogue,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/2/32779721-b021-4bd4-95d1-4a19b78d9faa.jpg?1604195281,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/3/2/32779721-b021-4bd4-95d1-4a19b78d9faa.jpg?1604195281,ZNR,73286,Creature - Human Rogue
72582,5.8066049,13748,7.827975,45462,0.53972549,0,,6708,0.50834824,11489,0.54869876,16719,0.53262755,19368,0.54884345,-0.01621590000000006,Blood Beckoning,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/c/0cb88075-14f8-4ac9-b947-5ca1d30938f1.jpg?1604195307,,ZNR,73288,Sorcery
83517,7.4626723,10551,10.706094,14383,0.5300007,0,,1856,0.50323276,2888,0.52527701,4638,0.51617076,6197,0.5388091,-0.02263834000000009,Blood Price,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/f/df14d32d-fe53-4370-8298-fab528ff12db.jpg?1604195324,,ZNR,73289,Sorcery
9385,2.2186468,4827,2.3745598,21528,0.54775177,0,,3199,0.55079712,4820,0.56929461,7343,0.56407463,8738,0.53364614,0.03042849000000003,Bloodchief's Thirst,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/5/059e8447-6b1c-4651-a734-a8fea2cbf7b2.jpg?1604195360,,ZNR,73290,Sorcery
6802,4.36798,961,5.9968783,1293,0.51972158,0,,140,0.51428571,231,0.48917749,371,0.49865229,526,0.53992395,-0.04127166000000004,Coveted Prize,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/a/5afbc5d3-318f-4545-88d6-fc81e5466238.jpg?1604195385,,ZNR,73291,Sorcery
35129,2.8443167,14109,3.2233326,52422,0.54654534,0,,8657,0.5433753,14582,0.57598409,19831,0.56194846,19976,0.53268923,0.02925922999999997,Deadly Alliance,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/0/007a5c8c-ed0b-4844-9393-a3d25d4ffa1d.jpg?1604195436,,ZNR,73292,Instant
20654,4.438317,3354,6.0638044,11831,0.54247316,0,,1743,0.54388985,2985,0.55845896,4167,0.55195584,4988,0.53648757,0.01546826999999995,Demon's Disciple,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/3/836f5197-e42b-45e0-8170-1b0a8a5beebd.jpg?1604231452,,ZNR,73293,Creature - Human Cleric
899,1.2335929,740,1.2067568,3778,0.56484913,0,,508,0.6023622,881,0.6322361,1238,0.61954766,1679,0.52769506,0.09185259999999995,"Drana, the Last Bloodchief",B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/c/5cd4154e-7681-444b-a0f2-33e887791ba7.jpg?1612316219,,ZNR,73294,Legendary Creature - Vampire Cleric
81875,7.1123908,10401,10.249303,14400,0.52361111,0,,1548,0.47674419,3024,0.50661376,4302,0.4995351,5572,0.55043073,-0.05089562999999997,Drana's Silencer,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/9/59224f9a-deb2-4dd4-b2d4-967232c14254.jpg?1604195538,,ZNR,73295,Creature - Vampire Rogue
79925,7.0606444,9115,10.466923,12004,0.51024658,0,,1461,0.50376454,2906,0.50584997,3882,0.51159196,4827,0.51564119,-0.004049230000000015,Dreadwurm,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/3/339736a8-a00f-4e21-8d92-38486f73dba9.jpg?1604195570,,ZNR,73296,Creature - Wurm Horror
79925,7.0606444,9115,10.466923,12004,0.51024658,0,,1461,0.50376454,2906,0.50584997,3882,0.51159196,4827,0.51564119,-0.004049230000000015,Dreadwurm,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/3/339736a8-a00f-4e21-8d92-38486f73dba9.jpg?1604195570,,ZNR,74665,Creature - Wurm Horror
69193,5.3667278,12025,7.4148857,37207,0.54761201,0,,7127,0.5616669,11103,0.54786995,14615,0.55504619,13657,0.54331112,0.011735069999999959,Expedition Skulker,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/9/2966b1f0-3d30-4d92-87e5-f39ceacefbd2.jpg?1604195598,,ZNR,73297,Creature - Vampire Rogue
45260,3.5710561,12519,4.3358894,48540,0.54295426,0,,7910,0.54589128,12030,0.55320033,17913,0.55244794,19361,0.53767884,0.01476909999999998,Feed the Swarm,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/6/f6b2eba7-862a-4efd-9f65-065fb2070855.jpg?1604195649,,ZNR,73298,Sorcery
62601,4.7590614,10654,6.7029285,34983,0.53368779,0,,6140,0.5267101,10364,0.54033192,13401,0.53973584,12985,0.53407778,0.00565806000000002,Ghastly Gloomhunter,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/2/f272ac54-fea8-4044-83e2-f8fdc10f467d.jpg?1604195684,,ZNR,73299,Creature - Zombie Bat
81720,7.4078683,8293,11.098637,7158,0.48714725,0,,885,0.47231638,1359,0.46725533,1965,0.47633588,2267,0.50816056,-0.031824679999999994,Guul Draz Mucklord,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/9/b996743e-7f48-49d8-948b-ceb75bddf215.jpg?1604195708,,ZNR,73300,Creature - Crocodile
79240,7.0052246,8405,10.399643,9580,0.49217119,0,,1397,0.46385111,2301,0.47848761,3118,0.47947402,3275,0.50931298,-0.029838960000000025,Hagra Constrictor,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/9/f971b71a-af69-43a7-b06c-e80eaaaf4a5f.jpg?1604195731,,ZNR,73301,Creature - Snake
2620,1.6965649,1640,1.6646341,7723,0.55134015,0,,1040,0.54326923,1564,0.56713555,2477,0.5526847,3369,0.55238943,0.00029527000000006964,Hagra Mauling,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/c/7c04c734-354d-4925-8161-7052110951df.jpg?1604195798,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/7/c/7c04c734-354d-4925-8161-7052110951df.jpg?1604195798,ZNR,73302,Instant
85501,7.7638039,10942,11.077682,11975,0.52125261,0,,1678,0.49106079,2964,0.51045884,4078,0.51177048,4978,0.53877059,-0.02700011000000002,Highborn Vampire,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/4/24c40082-516e-4381-a4cc-e61c5a9a6cac.jpg?1604231440,,ZNR,73304,Creature - Vampire Warrior
2531,1.7036744,1476,1.7059621,7074,0.54707379,0,,914,0.5547046,1418,0.58885755,2262,0.57427056,3023,0.53721469,0.03705586999999999,Inscription of Ruin,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/3/93612079-0b8d-489d-9ae1-3593414a8cee.jpg?1604195857,,ZNR,73305,Sorcery
30605,7.6999183,3647,11.244036,1233,0.47445255,0,,177,0.49152542,283,0.4770318,429,0.48251748,467,0.47537473,0.0071427499999999755,Lithoform Blight,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/b/5b36d12e-9a68-4d3d-92e8-9840cd5320bc.jpg?1604195880,,ZNR,73306,Enchantment - Aura
60951,4.6159046,14541,5.9242143,46695,0.55327123,0,,9559,0.57495554,14857,0.583496,19257,0.57838708,17062,0.53241121,0.04597587000000003,Malakir Blood-Priest,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/d/3d14ea81-d303-47db-90b4-7d10588f7ea6.jpg?1604195930,,ZNR,73307,Creature - Vampire Cleric
23181,4.2369613,5578,5.4291861,24647,0.53527813,0,,3425,0.53518248,4957,0.52330038,7977,0.52613765,10075,0.54957816,-0.023440510000000025,Malakir Rebirth,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/0/609d3ecf-f88d-4268-a8d3-4bf2bcf5df60.jpg?1604195984,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/6/0/609d3ecf-f88d-4268-a8d3-4bf2bcf5df60.jpg?1604195984,ZNR,73308,Instant
63367,5.1021667,12121,6.6744493,31907,0.54097847,0,,6626,0.53833384,10823,0.54467338,13298,0.54572116,10736,0.53790984,0.007811320000000066,Marauding Blight-Priest,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/3/730ddbcd-0814-4e22-85e9-78b0878324b6.jpg?1604195999,,ZNR,73310,Creature - Vampire Cleric
25550,5.9565949,3115,8.6558587,5237,0.53924002,0,,608,0.48848684,1075,0.53860465,1616,0.52351485,2021,0.55269668,-0.029181830000000075,Mind Carver,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/0/105b6e18-bcd8-43b7-870d-6c7e5c06f99b.jpg?1604196057,,ZNR,73311,Artifact - Equipment
76111,6.3339859,11094,8.9751217,27991,0.54556822,0,,4349,0.54495286,6817,0.56520464,10563,0.5564707,12636,0.54115226,0.015318439999999933,Mind Drain,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/6/0683d586-a54b-425a-a24d-2efb2342f150.jpg?1604231429,,ZNR,73312,Sorcery
2041,1.3855953,1400,1.3492857,7176,0.56479933,0,,997,0.61384152,1830,0.62131148,2445,0.6208589,3064,0.52610966,0.09474923999999996,Nighthawk Scavenger,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/b/eb348f07-1d48-4877-8a56-60655d64a3f7.jpg?1604231416,,ZNR,73313,Creature - Vampire Rogue
77868,6.4799918,11548,9.1374264,28100,0.54021352,0,,4469,0.53031998,8280,0.53490338,10414,0.5347609,10883,0.54644859,-0.011687690000000028,Nimana Skitter-Sneak,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/a/ea080141-6262-4595-8058-b2969b3f016b.jpg?1604196156,,ZNR,73314,Creature - Human Rogue
65398,5.0485489,10810,7.0663275,35019,0.5413347,0,,6229,0.5344357,10142,0.54683494,13518,0.54194407,13155,0.54283542,-0.0008913499999999575,Nimana Skydancer,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/7/e72eaa0f-cbec-45a1-b390-cbbedf5a02f2.jpg?1604196242,,ZNR,73315,Creature - Human Rogue
2323,1.5256134,1580,1.5025316,7757,0.5549826,0,,1129,0.58458813,1834,0.61395856,2726,0.60344828,3308,0.52085852,0.08258975999999996,Nullpriest of Oblivion,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/8/086fc7fb-efcf-4676-8455-39b63edaec6a.jpg?1604196265,,ZNR,73316,Creature - Vampire Cleric
84229,7.8955348,8845,11.648954,5086,0.49488793,0,,650,0.45846154,1086,0.50828729,1630,0.48466258,1949,0.50487429,-0.02021170999999994,Oblivion's Hunger,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/a/faf65512-8228-48f4-ba7b-d861b66d28c9.jpg?1604196298,,ZNR,73317,Instant
24975,4.6022823,5447,5.9366624,23012,0.53137493,0,,3033,0.5074184,4415,0.52276331,7136,0.51611547,9100,0.54637363,-0.030258160000000034,Pelakka Predation,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/6/e63f8b20-f45b-4293-9aac-cdc021939be6.jpg?1636491324,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/e/6/e63f8b20-f45b-4293-9aac-cdc021939be6.jpg?1636491324,ZNR,73318,Sorcery
16077,3.5950737,3868,4.2468976,13787,0.52977443,0,,1967,0.54905948,3684,0.56080347,4797,0.55284553,5395,0.52011121,0.03273431999999998,Scion of the Swarm,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/4/043926fe-d25f-40b4-b556-181503434e68.jpg?1604196403,,ZNR,73320,Creature - Vampire Cleric
1204,1.6935216,610,1.6590164,2559,0.53262993,0,,291,0.54295533,564,0.54078014,779,0.54172015,1075,0.53023256,0.011487589999999992,Scourge of the Skyclaves,B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/d/4dea7bcc-3ff8-40b0-8264-0cd678d6ff31.jpg?1604196425,,ZNR,73321,Creature - Demon
18749,4.1324337,3954,5.2172484,14249,0.55154748,0,,2207,0.56048935,3830,0.54516971,5086,0.55112072,5734,0.55441228,-0.003291559999999971,Shadow Stinger,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/9/093e0b1e-2cd9-4743-9c0e-b8f3fbc41798.jpg?1604196460,,ZNR,73322,Creature - Vampire Rogue
5305,3.734213,898,4.6269488,1508,0.53050398,0,,169,0.47928994,265,0.55471698,433,0.52424942,594,0.53367003,-0.009420610000000051,Shadows' Verdict,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/2/52470883-b44d-415b-9324-8074e66f79ae.jpg?1604196514,,ZNR,73323,Sorcery
2452,1.6659869,1579,1.6453452,7742,0.55295789,0,,1121,0.60035682,1687,0.56194428,2668,0.57721139,3329,0.54701111,0.030200279999999968,Skyclave Shade,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/0/50bbc0e7-48ce-41e2-a014-1f2eb0427550.jpg?1604196541,,ZNR,73324,Creature - Shade
2452,1.6659869,1579,1.6453452,7742,0.55295789,0,,1121,0.60035682,1687,0.56194428,2668,0.57721139,3329,0.54701111,0.030200279999999968,Skyclave Shade,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/0/50bbc0e7-48ce-41e2-a014-1f2eb0427550.jpg?1604196541,,ZNR,74666,Creature - Shade
22104,4.9410966,3052,7.0825688,7687,0.49993496,0,,1003,0.51645065,1727,0.48581355,2365,0.50697674,2860,0.50384615,0.003130590000000044,Skyclave Shadowcat,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/2/b27fcfc5-a1a9-4b21-8240-2ed6346c64e1.jpg?1604196571,,ZNR,73325,Creature - Cat Horror
2811,1.909285,1436,1.928273,6482,0.53733416,0,,862,0.54408353,1252,0.57587859,2060,0.56262136,2821,0.53066289,0.03195846999999996,Soul Shatter,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/c/2c2fb07b-0f70-403b-be8b-b5217f12e671.jpg?1604196615,,ZNR,73326,Instant
67975,5.2761162,11920,7.254698,39000,0.54748718,0,,5837,0.56364571,8894,0.56217675,13423,0.5629144,15078,0.53846664,0.02444776000000004,Subtle Strike,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/d/0d3f531a-ce45-4cba-be24-6db749e38abd.jpg?1604196642,,ZNR,73327,Instant
2263,1.4940345,1443,1.4608455,7211,0.5455554,0,,958,0.58663883,1662,0.56257521,2348,0.57793867,3184,0.53077889,0.047159779999999984,"Taborax, Hope's Demise",B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/3/331bf97d-f447-4c68-bfc7-2bb593106d66.jpg?1604196668,,ZNR,73328,Legendary Creature - Demon Cleric
14073,3.1689761,5784,3.4514177,24313,0.55587546,0,,3291,0.54664236,5396,0.59951816,8234,0.57784795,10436,0.5419701,0.03587784999999999,Thwart the Grave,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/d/bd037e51-9088-4145-8289-00a86fb72ca1.jpg?1604252055,,ZNR,73329,Sorcery
